Category,ModelName,FilePath,FileType,FileSize
Generic,polaris,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\polaris_ranger_ev\meshes\polaris.dae,.dae,1261.99 KB
Generic,polaris,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\polaris_ranger_xp900\meshes\polaris.dae,.dae,767.14 KB
Generic,chasis,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\polaris_ranger_xp900_no_roll_cage\meshes\chasis.dae,.dae,677.56 KB
Generic,police_station,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\police_station\meshes\police_station.dae,.dae,285.14 KB
Generic,postbox,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\postbox\meshes\postbox.dae,.dae,84.73 KB
Generic,post_office,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\post_office\meshes\post_office.dae,.dae,105.81 KB
Generic,powerplant,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\powerplant\meshes\powerplant.dae,.dae,1351.32 KB
Generic,base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\base_v0\base.dae,.dae,92.5 KB
Generic,wheel_h,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\base_v0\wheel_h.dae,.dae,1556.8 KB
Generic,wheel,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\base_v0\wheel.dae,.dae,76.52 KB
Generic,forearm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\forearm_v0\forearm.dae,.dae,127.16 KB
Generic,wrist_flex,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\forearm_v0\wrist_flex.dae,.dae,73.78 KB
Generic,finger_H_UV_100430,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\finger_H_UV_100430.dae,.dae,2283.83 KB
Generic,finger_tip_H_UV_100430,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\finger_tip_H_UV_100430.dae,.dae,1892.67 KB
Generic,float_H_UV_100430,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\float_H_UV_100430.dae,.dae,1585.14 KB
Generic,gripper_palm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\gripper_palm.dae,.dae,76.62 KB
Generic,l_finger_tip,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\l_finger_tip.dae,.dae,76.3 KB
Generic,l_finger,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\l_finger.dae,.dae,142.37 KB
Generic,l_float,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\l_float.dae,.dae,75.92 KB
Generic,palm_H_UV_100430,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\palm_H_UV_100430.dae,.dae,947.05 KB
Generic,head_pan,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\head_v0\head_pan.dae,.dae,79.01 KB
Generic,head_tilt,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\head_v0\head_tilt.dae,.dae,83.14 KB
Generic,shoulder_lift,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\shoulder_v0\shoulder_lift.dae,.dae,76.48 KB
Generic,shoulder_pan,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\shoulder_v0\shoulder_pan.dae,.dae,73.29 KB
Generic,upper_arm_roll,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\shoulder_v0\upper_arm_roll.dae,.dae,77.9 KB
Generic,tilting_hokuyo,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\tilting_laser_v0\tilting_hokuyo.dae,.dae,74.68 KB
Generic,torso_lift,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\torso_v0\torso_lift.dae,.dae,75.96 KB
Generic,elbow_flex,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\upper_arm_v0\elbow_flex.dae,.dae,76.92 KB
Generic,upper_arm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\upper_arm_v0\upper_arm.dae,.dae,120.3 KB
Generic,pulley,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pulley_part\meshes\pulley.dae,.dae,38.48 KB
Generic,Stanchion_Baseplate_Collision,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\Stanchion_Baseplate_Collision.dae,.dae,47.56 KB
Generic,Stanchion_Baseplate,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\Stanchion_Baseplate.dae,.dae,68.19 KB
Generic,Stanchion,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\Stanchion.dae,.dae,777.97 KB
Generic,Backpack,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Backpack.dae,.dae,2285.07 KB
Generic,Body_Cover,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Body_Cover.dae,.dae,216.17 KB
Generic,Body,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Body.dae,.dae,3172.92 KB
Generic,Finger_Dist,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Finger_Dist.dae,.dae,119.02 KB
Generic,Finger_Mid,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Finger_Mid.dae,.dae,61.75 KB
Generic,Finger_Proximal,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Finger_Proximal.dae,.dae,66.17 KB
Generic,Head,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Head.dae,.dae,906.8 KB
Generic,Left_Elbow,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Left_Elbow.dae,.dae,110.04 KB
Generic,Left_Forearm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Left_Forearm.dae,.dae,281.62 KB
Generic,Left_Palm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Left_Palm.dae,.dae,141.92 KB
Generic,Left_Shoulder_Lower,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Left_Shoulder_Lower.dae,.dae,80.78 KB
Generic,Left_Shoulder_Upper,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Left_Shoulder_Upper.dae,.dae,178.5 KB
Generic,Left_Upper_Arm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Left_Upper_Arm.dae,.dae,233.81 KB
Generic,Neck_Lower,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Neck_Lower.dae,.dae,225.28 KB
Generic,Neck_Upper,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Neck_Upper.dae,.dae,228.66 KB
Generic,Right_Elbow,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Right_Elbow.dae,.dae,80.36 KB
Generic,Right_Forearm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Right_Forearm.dae,.dae,281.62 KB
Generic,Right_Palm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Right_Palm.dae,.dae,155.01 KB
Generic,Right_Shoulder_Lower,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Right_Shoulder_Lower.dae,.dae,76.17 KB
Generic,Right_Shoulder_Upper,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Right_Shoulder_Upper.dae,.dae,166.96 KB
Generic,Right_Upper_Arm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Right_Upper_Arm.dae,.dae,227.3 KB
Generic,Thumb_Dist,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Thumb_Dist.dae,.dae,144.56 KB
Generic,Thumb_Proximal,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\r2_description\meshes\r2_upperbody\Thumb_Proximal.dae,.dae,99.63 KB
Generic,radio_tower,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\radio_tower\meshes\radio_tower.dae,.dae,639.93 KB
Generic,reactor,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\reactor\meshes\reactor.dae,.dae,346.47 KB
Generic,circle,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup09_spl_field\meshes\circle.dae,.dae,87.48 KB
Generic,triangle,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup09_spl_field\meshes\triangle.dae,.dae,7.92 KB
Generic,circle,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup14_spl_field\meshes\circle.dae,.dae,87.48 KB
Generic,ball,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup_3Dsim_ball\meshes\ball.dae,.dae,102.89 KB
Generic,circle,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robocup_3Dsim_field\meshes\circle.dae,.dae,86.57 KB
Generic,Backpack,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Backpack.dae,.dae,2285.06 KB
Generic,Body_Cover,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Body_Cover.dae,.dae,216.17 KB
Generic,Body,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Body.dae,.dae,3172.92 KB
Generic,Finger_Dist,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Finger_Dist.dae,.dae,119.02 KB
Generic,Finger_Mid,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Finger_Mid.dae,.dae,61.75 KB
Generic,Finger_Proximal,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Finger_Proximal.dae,.dae,66.17 KB
Generic,Head,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Head.dae,.dae,906.79 KB
Generic,Left_Elbow,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Left_Elbow.dae,.dae,110.04 KB
Generic,Left_Forearm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Left_Forearm.dae,.dae,281.62 KB
Generic,Left_Palm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Left_Palm.dae,.dae,141.91 KB
Generic,Left_Shoulder_Lower,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Left_Shoulder_Lower.dae,.dae,80.78 KB
Generic,Left_Shoulder_Upper,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Left_Shoulder_Upper.dae,.dae,178.5 KB
Generic,Left_Upper_Arm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Left_Upper_Arm.dae,.dae,233.81 KB
Generic,Neck_Lower,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Neck_Lower.dae,.dae,225.28 KB
Generic,Neck_Upper,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Neck_Upper.dae,.dae,228.65 KB
Generic,Right_Elbow,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Right_Elbow.dae,.dae,80.36 KB
Generic,Right_Forearm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Right_Forearm.dae,.dae,281.62 KB
Generic,Right_Palm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Right_Palm.dae,.dae,155.01 KB
Generic,Right_Shoulder_Lower,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Right_Shoulder_Lower.dae,.dae,76.17 KB
Generic,Right_Shoulder_Upper,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Right_Shoulder_Upper.dae,.dae,166.96 KB
Generic,Right_Upper_Arm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Right_Upper_Arm.dae,.dae,227.3 KB
Generic,Stanchion_Baseplate,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Stanchion_Baseplate.dae,.dae,68.19 KB
Generic,Stanchion,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Stanchion.dae,.dae,777.97 KB
Generic,Thumb_Dist,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Thumb_Dist.dae,.dae,144.55 KB
Generic,Thumb_Proximal,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\robonaut\meshes\Thumb_Proximal.dae,.dae,99.63 KB
Generic,round_tin_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\round_tin_base\meshes\round_tin_base.dae,.dae,39.03 KB
Generic,round_tin_top,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\round_tin_top\meshes\round_tin_top.dae,.dae,39.03 KB
Generic,salon,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\salon\meshes\salon.dae,.dae,132.82 KB
Generic,saucepan,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\saucepan\meshes\saucepan.dae,.dae,54.69 KB
Generic,scanse_bottom,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\scanse_sweep\meshes\scanse_bottom.dae,.dae,26.26 KB
Generic,scanse_top,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\scanse_sweep\meshes\scanse_top.dae,.dae,80.29 KB
Generic,school,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\school\meshes\school.dae,.dae,667.86 KB
Generic,speed_limit_sign,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\speed_limit_sign\meshes\speed_limit_sign.dae,.dae,21.49 KB
Generic,doorway_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\src_doorway\meshes\doorway_base.dae,.dae,67.51 KB
Generic,doorway_door,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\src_doorway\meshes\doorway_door.dae,.dae,63.95 KB
Generic,standpipe,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\standpipe\meshes\standpipe.dae,.dae,43.51 KB
Generic,starting_pen,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\starting_pen\meshes\starting_pen.dae,.dae,65.27 KB
Generic,stop_sign,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\stop_sign\meshes\stop_sign.dae,.dae,8.14 KB
Generic,table_lightmap,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\table_marble\meshes\table_lightmap.dae,.dae,212.25 KB
